Date,Power,Perciption,PS,Humidity,TS,T2M_MAX,T2M_MIN,Temperature,WS10M,Solar_Irradiance
10/30/2021,521.97,0,82.71,27.38,12.71,21.36,7.94,13.51,2.54,4.68
10/29/2021,546.61,0,82.42,29.75,11.51,19.94,5.7,11.9,3.16,4.78
10/28/2021,524.89,0,82.12,34.44,10.43,18.81,2.94,10.03,3.31,4.7
10/27/2021,542.19,0,82.07,28.88,11.02,20.16,3.01,10.49,3.34,4.95
10/26/2021,565.55,0,82.02,27.12,11.2,19.3,3.83,10.65,1.76,5.16
10/25/2021,507.68,0,81.8,21,10.99,18.01,6.77,11.43,3.38,4.64
10/24/2021,588.19,0,81.74,10.62,10.06,20.49,3.55,11.72,2.98,5.47
10/23/2021,592.1,0,82.11,14.88,9.8,20.68,-0.69,8.4,4.01,5.82
10/22/2021,602.32,0,82.34,43.88,6.94,13.77,-0.44,4.84,8.09,5.36
10/21/2021,543.81,0,81.99,38.06,11.83,19.83,2.12,10.69,5.98,4.97
10/20/2021,556.48,0,81.85,13,15.31,26.37,8.89,17.02,3.6,5.26
10/19/2021,556.51,0,81.84,17.19,15.3,24.89,10.02,16.29,3.96,5.43
10/18/2021,557.43,0,81.68,13.19,13.25,24.26,7.42,15.15,2.49,5.53
10/17/2021,613.55,0,81.75,12.06,10.76,19.84,2.27,10.01,4.34,5.77
10/16/2021,608.47,0,81.82,13.62,11.8,19.73,3.94,10.4,6.2,5.73
10/15/2021,602.21,0,82,12.62,13.28,21.52,5.93,12.35,6.76,5.66
10/14/2021,593.78,0,82.06,10.25,14.19,25.14,8.75,14.96,3.05,5.78
10/13/2021,611.88,0,82,12.25,12.93,23.69,3.12,12.32,3.57,5.89
10/12/2021,626.14,0,81.97,19.94,11.3,21.11,0.88,9.11,5.76,5.9
10/11/2021,635.87,0,82.04,18.94,11.02,20.87,0.16,8.64,6.49,6.14
10/10/2021,630.01,0,82.15,31.62,9.47,16.27,0.8,6.95,7.27,5.85
10/9/2021,581.08,0,82,34.38,13.3,20.5,3.71,10.73,5.91,5.57
10/8/2021,560.51,0,81.87,23.88,18.12,27.06,6.86,16.16,5.09,5.41
10/7/2021,557.59,0,81.92,16.75,19.81,28.62,11.03,19.61,3.7,5.48
10/6/2021,572.09,0,81.85,13.81,19.75,29.83,10.73,19.59,3.13,5.85
10/5/2021,605.58,0,81.76,12.25,18.38,27.9,10.59,18.2,2.27,6.01
10/4/2021,623.91,0,81.83,26.5,14.54,23.7,4.3,12.5,5.59,6.22
10/3/2021,601.85,0,82.03,39.25,13.09,20.23,4.9,10.9,8.7,5.86
10/2/2021,577.3,0,81.97,35,15.65,23.13,5.83,13.03,8.73,5.5
10/1/2021,561.53,0,81.86,27.5,20.42,29.22,9.54,17.87,5.79,5.77
9/30/2021,584.48,0,81.79,16.75,21.95,30.86,11.65,20.24,4.24,6.12
9/29/2021,557.84,0,81.73,14.88,22.02,31.37,12.58,20.75,3.45,6.19
9/28/2021,576.02,0,81.69,21.62,21.25,30.4,10.65,19.58,2.96,6.29
9/27/2021,569.48,0,81.77,43,19.31,28.29,8.69,16.53,7.38,6.11
9/26/2021,585.79,0,81.61,7.75,21.96,32.19,13.94,21.62,3.72,6.67
9/25/2021,612.98,0,81.72,8.12,21.9,31.73,10.77,20.41,3.63,6.86
9/24/2021,607.73,0,81.77,11.88,22.82,30.92,13.78,21,3.82,6.44
9/23/2021,583.95,0,81.61,16.5,21.97,29.17,11.82,19.83,4.7,6.55
9/22/2021,597.1,0,81.62,22,21.72,28.51,12.23,19.46,6.67,6.45
9/21/2021,603.26,0.02,81.73,23.06,22.41,29.75,12.75,20.13,6.45,6.58
9/20/2021,584.26,0,81.82,22.81,23.24,30.83,11.76,20.51,5.93,6.53
9/19/2021,594.77,0,81.83,22.25,22.72,30.33,11.82,20.05,6.14,6.39
9/18/2021,594.06,0,81.6,12.38,23.76,31.82,11.8,21.33,3.47,6.81
9/17/2021,598.26,0,81.49,13.94,23.59,31.44,11.72,21.15,2.9,6.93
9/16/2021,609.64,0,81.72,15.19,22.64,30.19,12.95,20.92,6.22,7.15
9/15/2021,624.68,0,81.81,11.12,21.83,29.8,11.66,20.46,6.89,7.23
9/14/2021,629.01,0,81.68,8.5,21.64,30.48,9.51,19.58,6.2,7.29
9/13/2021,631.52,0,81.56,11.12,19.96,28.22,9.15,17.9,6.92,7.22
9/12/2021,629.75,0,81.62,20.69,19.62,26.51,9.81,17.37,7.07,7.11
9/11/2021,622.14,0,81.65,26.88,18.38,25.36,7.92,16.05,8.64,6.89
9/10/2021,604.03,0,81.72,31.94,18.14,24.17,10.25,16.13,10.7,6.6
9/9/2021,591.59,0,81.73,27.5,20.08,25.87,12.11,18.05,10.9,6.6
9/8/2021,582.31,0,81.88,24.06,21.58,26.45,14.86,19.86,11.54,6.26
9/7/2021,595,0,81.85,18.31,24.11,30.73,14.47,22.15,8.36,7.22
9/6/2021,599.53,0,81.73,25.12,22.86,30.32,11.44,20.5,7.84,7.11
9/5/2021,605.64,0,81.69,32.69,20.37,26.73,11.51,18.47,10.61,6.94
9/4/2021,612.37,0,81.65,13.75,24.24,30.58,15.42,22.78,7.79,7.03
9/3/2021,567.99,0,81.45,13.38,25.66,32.64,17.82,24.48,3.48,6.65
9/2/2021,601.71,0,81.61,10.5,25.02,32.66,13.42,22.85,3.02,7.43
9/1/2021,599.44,0,81.82,20.25,23.33,30.22,11.41,20.43,4.88,7.58
8/31/2021,608.85,0,81.84,27.81,22.35,27.37,13.2,20.06,6.85,7.33
8/30/2021,611.69,0,81.68,22.94,21.84,27.77,12.27,19.82,7.54,7.49
8/29/2021,623.16,0,81.54,28.5,21.07,26.54,13.05,19.13,9.41,7.23
8/28/2021,615.24,0,81.58,29.81,21.65,26.58,14.16,19.78,9.9,7.27
8/27/2021,617.24,0,81.63,26.25,22.42,27.39,14.6,20.73,10.23,7.37
8/26/2021,619.93,0,81.61,23.88,22.08,28.01,13.52,20.37,9.68,7.52
8/25/2021,628.75,0,81.76,20.5,21.96,27.63,13.19,20.1,8.68,7.7
8/24/2021,606.41,0,81.84,23.5,23.85,28.59,14.79,21.26,6.86,7.69
8/23/2021,594.19,0,81.78,19.75,25.69,31.18,14.77,22.61,5.48,7.5
8/22/2021,530.46,0,81.8,21.31,26.34,31.98,15.09,23.3,5.7,6.71
8/21/2021,596.58,0,81.74,19.56,24.26,30.17,12.4,21.63,5.52,7.69
8/20/2021,613.82,0,81.59,19.56,24.06,29.35,12.79,20.8,5.08,7.84
8/19/2021,577.04,0,81.46,18.25,25.35,31.54,13.74,21.96,5.59,7.09
8/18/2021,555.49,0,81.49,17.38,24.75,30.6,12.73,21.48,6.7,7.06
8/17/2021,609.82,0,81.56,14.56,23.72,30.34,10.86,20.55,6.74,7.94
8/16/2021,614.57,0,81.56,15,22.74,29.39,11.38,19.72,8.31,7.95
8/15/2021,624.95,0,81.44,19,22.51,28.08,12.98,19.87,8.91,8.09
8/14/2021,603.42,0,81.5,25.25,25.37,30.06,16.45,22.72,7.68,7.68
8/13/2021,612.45,0,81.66,19.38,26.19,32.01,15.23,23.73,7.03,8.1
8/12/2021,618.65,0,81.62,15.19,25.87,32.89,13.76,23.17,6.34,8.57
8/11/2021,622.01,0,81.46,15.25,25.05,31.7,13.26,22.12,6.6,8.52
8/10/2021,607.91,0,81.58,15.12,24.69,30.4,15.57,22.31,8.23,8.33
8/9/2021,592.02,0,81.74,19.25,25.76,30.81,18.12,23.76,9.33,7.75
8/8/2021,597.76,0,81.77,20,26.13,31.22,16.8,24,8.06,8.06
8/7/2021,596.93,0,81.64,21.56,25.9,30.89,15.7,23.3,7.09,7.94
8/6/2021,591.35,0,81.55,22.75,26,30.36,16.76,23.37,7.24,8.05
8/5/2021,591.37,0,81.62,23.62,26.18,30.5,17.4,23.8,7.73,7.76
8/4/2021,585.78,0,81.68,17.56,26.03,30.81,16.25,23.65,6.8,7.77
8/3/2021,595.53,0,81.55,14.75,25.01,30.52,14.58,22.59,7.18,8.13
8/2/2021,602.49,0,81.38,16.06,24.68,29.51,15.05,22,7.8,8.08
8/1/2021,592.49,0,81.36,16.38,24.86,29.73,14.65,22.01,7.9,8.18
7/31/2021,587.61,0,81.41,18.38,24.29,29.44,14.39,21.48,8.81,7.77
7/30/2021,586.47,0,81.37,34.06,22.92,26.99,14.94,20.48,11.74,6.97
7/29/2021,592.29,0,81.19,18.38,24.54,29.42,16.08,22.34,11.77,7.32
7/28/2021,603.5,0,81.05,17.62,24.27,28.71,16.37,22,11.83,7.71
7/27/2021,564.67,0,81.27,24.19,26.44,30.58,19.08,24.48,13.38,6.85
7/26/2021,548.59,0,81.43,17.94,27.95,32.65,20.23,26.38,12.88,7
7/25/2021,602.09,0,81.48,14.62,27.43,33.08,17.9,25.44,9.34,8.18
7/24/2021,589.39,0,81.33,16.69,28.86,33.65,18.98,26.29,6.91,8.17
7/23/2021,563.17,0,81.05,20.5,29.45,33.96,17.87,26.03,4.55,7.55
7/22/2021,596.99,0,81.2,20.94,27.56,32.02,16.58,24.54,4.97,8.16
7/21/2021,600.74,0,81.42,24.06,26.3,30.78,16.01,23.62,6.7,7.84
7/20/2021,612.39,0,81.37,18.62,26.37,30.58,16.7,23.65,7.15,8.42
7/19/2021,592.27,0,81.34,20.31,27.42,31.46,18.22,24.6,8.09,8.3
7/18/2021,304.97,0.01,81.48,24.31,28.87,33.14,18.84,25.51,7.69,5.9
7/17/2021,473.17,0.06,81.59,24.69,28.79,33.63,18.01,25.35,7.85,6.38
7/16/2021,487.22,0.02,81.44,25.31,28.25,33.61,16.65,24.77,8.86,6.75
7/15/2021,455.75,0.01,81.29,26.31,28.54,33.21,18.67,25.51,8.48,6.16
7/14/2021,529.39,0,81.27,18.56,30.37,35.51,20.01,27.02,7.8,7.43
7/13/2021,537.52,0,81.3,23.88,28.76,34.75,17.37,25.9,9.8,7.39
7/12/2021,540.2,0,81.34,27.69,28.48,34.85,16.26,25.11,8.68,7.98
7/11/2021,568.48,0,81.44,30.19,27.37,33.93,15.96,24.24,9.84,8
7/10/2021,586.03,0,81.39,30.38,27.2,33.44,16.7,24.48,10.98,7.99
7/9/2021,578.76,0,81.49,35.25,28.05,33.57,19.14,25.62,11.81,8.09
7/8/2021,587,0,81.6,19.19,30.49,35.92,20.11,28.47,9.27,8.31
7/7/2021,580.43,0,81.54,13.62,31.17,36.7,20.12,28.71,6.6,8.66
7/6/2021,562.5,0,81.4,16,32.61,37.48,19.8,29.1,4.33,8.55
7/5/2021,571.72,0,81.3,19.62,31.64,36.12,18.72,27.72,3.37,8.46
7/4/2021,553.08,0,81.36,25.44,29.23,33.34,17.99,25.8,5.18,8.04
7/3/2021,544.68,0,81.4,27.88,27.13,31.54,17.37,24.6,7.77,8.17
7/2/2021,554.23,0,81.55,25.06,27.15,31.22,18.32,24.57,8.52,8.08
7/1/2021,559.58,0,81.68,22.44,27.25,31.73,17.61,24.94,8.19,7.99
6/30/2021,592.1,0,81.77,19.38,27.29,31.55,16.76,24.56,6.3,8.64
6/29/2021,581.18,0,81.74,19.5,27.93,32.37,15.75,24.54,4.92,8.61
6/28/2021,596.59,0,81.73,15.25,26.99,32.32,14.51,23.75,5.05,8.89
6/27/2021,594.73,0,81.59,12.88,26.46,31.53,12.38,22.56,4.25,8.77
6/26/2021,605.83,0,81.52,22.94,24.51,28.98,14.97,21.63,7.09,8.73
6/25/2021,614.69,0,81.61,22.81,23.57,28.41,13.35,21.05,8.65,8.61
6/24/2021,618.99,0,81.68,14,23.55,29.58,12.5,20.92,8.13,9.05
6/23/2021,604.3,0,81.79,21.69,24.15,29.66,14.01,21.57,8.38,8.96
6/22/2021,617.87,0,81.76,15.06,23,29.19,11.51,20.31,9.12,9.08
6/21/2021,628.71,0,81.73,12.75,21.83,27.48,10.98,19.08,8.77,9.1
6/20/2021,607.34,0,81.74,19.31,23.98,28.62,14.8,21.84,10.19,8.36
6/19/2021,614.36,0,81.68,14.75,23.23,28.64,13.94,21.36,10.62,8.84
6/18/2021,618.38,0,81.53,14.12,23.36,29.24,13.43,21.16,8.86,9.04
6/17/2021,620.31,0,81.49,15.31,23.4,28.68,12.96,20.76,8.07,9.03
6/16/2021,601.93,0,81.47,13.62,24.31,29.27,13.84,21.47,7.91,8.85
6/15/2021,608.06,0,81.46,15.69,26.05,30.9,16.13,22.94,8.57,8.64
6/14/2021,504.29,0,81.36,17,30.77,36.29,18.52,27.19,6.57,7.38
6/13/2021,567.82,0,81.47,20.94,29.84,35.29,18.11,26.52,7.75,8.25
6/12/2021,567.9,0,81.4,17.81,30.76,36.68,17.67,27.26,6.19,8.66
6/11/2021,567.4,0,81.23,12.31,31.04,37.37,19.77,28.21,5,8.28
6/10/2021,573.98,0,81.25,13.44,30.85,37.8,16.94,27.18,4.66,8.06
6/9/2021,571.23,0,81.46,24.81,28.23,34.12,16.46,24.64,8.06,8.26
6/8/2021,398.38,0,81.5,27.25,30.01,37.11,17.03,26.12,6.42,7.67
6/7/2021,571.92,0,81.5,22.56,32.05,38.6,18.48,28.93,5.02,8.41
6/6/2021,574.57,0,81.56,15.38,31.81,38.15,18.23,28.76,5.02,8.6
6/5/2021,580.56,0,81.62,10.06,31.16,37.32,19.9,28.33,6.62,8.75
6/4/2021,574.12,0,81.84,14.31,30.4,36.44,18.8,27.83,6.81,8.66
6/3/2021,593.08,0,81.76,13.44,31.44,37.55,21.77,28.95,3.93,8.75
6/2/2021,581.04,0,81.64,15.25,30.33,36.92,18.19,27.91,4.43,8.32
6/1/2021,588.49,0,81.6,15.88,29.77,35.23,17.05,26.44,4.45,8.58
5/31/2021,605.69,0,81.75,14.94,27.08,33.22,16.49,25.01,5.39,8.66
5/30/2021,597.85,0,81.88,17.94,26.71,32.85,15.57,24.21,4.43,8.61
5/29/2021,334.86,0,81.82,24,25.65,30.73,14.46,22.68,5.24,8.44
5/28/2021,586.95,0,81.71,29.94,23.61,28.08,13.64,20.8,7.09,7.88
5/27/2021,570.27,0,81.37,23.12,25.64,30.23,14.91,22.03,6.9,7.87
5/26/2021,531.8,0,81.46,20.12,26.71,32.49,15.04,24.04,3.76,7.25
5/25/2021,560.67,0,81.75,22.81,24.62,30.62,14.93,22.48,4.38,8.22
5/24/2021,442.22,0,81.61,23.62,24.4,30.54,14.3,22.15,4.88,5.94
5/23/2021,590.69,0,81.55,22.31,24.23,30.23,12.24,21.48,3.01,8.06
5/22/2021,629.75,0,81.88,26.69,21.37,26.8,11.36,19.07,6.2,8.86
5/21/2021,621.55,0,82.02,23.12,21.78,27.29,11.76,19.43,6.59,8.68
5/20/2021,602.09,0,81.8,25.62,23.23,29.7,12.8,21.21,4.95,8.38
5/19/2021,547.82,0,81.63,28.94,23.08,30.53,14.86,22.23,4.2,7.45
5/18/2021,620.85,0,81.69,27.44,21.12,28.42,13,20.48,3.19,8.66
5/17/2021,617.56,0,81.74,28.94,19.97,26.97,8.48,18.01,3.38,8.24
5/16/2021,627.26,0,81.64,30.19,18.39,24.69,6.73,15.89,4.56,8.41
5/15/2021,619.98,0,81.54,29.88,16.44,22.58,6.79,14.73,6.61,8.41
5/14/2021,649.45,0,81.62,28.19,16.19,21.96,7.8,14.62,7.7,8.53
5/13/2021,646.63,0,81.68,31.19,17.4,23.81,8.05,15.69,7.46,8.52
5/12/2021,640.32,0,81.79,31.19,17.57,23.81,8.31,15.72,7.36,8.3
5/11/2021,628.19,0,81.86,50.94,18.9,24.33,9.36,16.14,6.92,8.27
5/10/2021,627.5,0.01,81.57,50.31,20.38,25.78,11.83,18.15,4.17,8.08
5/9/2021,476.13,0.36,81.53,54.44,20.83,26.91,12.55,19.15,4.19,6.21
5/8/2021,506.09,0.33,81.75,45.06,21.64,28.2,12.46,20.3,4.4,5.92
5/7/2021,516.3,0.78,81.85,49.88,20.48,26.65,9.01,18.3,2.83,6.62
5/6/2021,628.51,0,81.82,49.12,17.85,23.22,8.73,15.83,2.82,7.96
5/5/2021,542.88,5.64,81.59,71.38,14.53,17.8,8.73,12.77,3.66,5.75
5/4/2021,183.08,12.37,81.36,75.31,13.5,16.94,8.08,12,5.15,3.02
5/3/2021,206.97,12.59,81.45,79.25,13.06,14.05,8.37,12.14,1.52,2.33
5/2/2021,164.64,3.21,81.57,72.31,15.43,18.4,11.63,14.6,5,2.45
5/1/2021,223.96,2.63,81.66,68.94,16.13,20.13,11.26,14.33,5.38,2.51
4/30/2021,413.36,0.03,81.7,54.94,18.66,23.59,11.07,16.15,5.7,4.59
4/29/2021,418.55,0,81.67,23.25,25.02,30.74,14.35,22.33,3.48,5.7
4/28/2021,312.91,0.01,81.88,30.75,24.08,28.54,14.97,21.37,2.56,4.9
4/27/2021,534.19,0,81.79,23.88,23.42,29.46,13.15,21.06,2.5,5.49
4/26/2021,477.12,0.07,81.91,25.94,21.23,25.8,12.9,19.29,3.77,5.82
4/25/2021,517.04,0,81.96,24.62,20.26,27.18,8.87,17.8,4.78,6.26
4/24/2021,624.58,0,81.97,15.06,17.65,23.07,10.23,16.23,7.4,7.78
4/23/2021,637.69,0,81.97,17.31,20.51,27.49,8.9,17.93,5.26,8.21
4/22/2021,619.26,0,82.15,36.5,19.98,25.22,9.68,17.33,5.4,7.66
4/21/2021,609.24,0,82.01,32.94,20.38,26.85,8.53,17.81,4.26,7.04
4/20/2021,629.71,0,81.87,37.56,18.29,23.8,8.67,15.9,4.57,7.62
4/19/2021,591.11,0,81.76,32.94,19.3,24.88,10.26,16.98,4.18,6.77
4/18/2021,585.53,0,82.02,33.19,19.56,25.01,5.89,16.14,3.01,6.24
4/17/2021,596.52,0,81.93,30.38,17.99,24.15,6.97,15.15,3.98,6.96
4/16/2021,643.2,0.02,81.78,45.44,17.69,23.29,5.87,14.51,3.55,7.28
4/15/2021,266.83,2.85,81.76,57.69,13,18.33,7.47,11.9,2.16,4.42
4/14/2021,334.41,1.74,81.76,63.81,12.9,15.46,7.76,11.37,2.88,3.59
4/13/2021,550.72,0,81.97,32.56,18.29,24.23,10.91,16.99,3.23,5.3
4/12/2021,384.26,0,82.02,40.94,17.11,21.93,10.65,15.88,4.73,4.51
4/11/2021,528.2,0,81.88,23.44,18.68,25.62,12.64,18.87,2.89,5.83
4/10/2021,610.48,0,81.69,20.81,19.63,26.4,11.04,18.01,2.98,6.46
4/9/2021,612.5,0,81.63,21.94,18.61,25.28,8.73,16.77,3.47,7.07
4/8/2021,611.39,0,81.86,22.62,17.87,24.27,8.21,15.76,2.53,7.23
4/7/2021,604.46,0,82.08,21.06,16.31,22.8,7.64,14.49,2.2,7.2
4/6/2021,637.29,0,81.88,25.06,12.55,19.89,3.48,11.59,3.88,7.61
4/5/2021,657.35,0,81.72,38.25,12.63,19.05,0.57,9.33,3.97,7.4
4/4/2021,656.94,0,81.6,36.56,14.3,18.11,4.21,11.77,6.6,7.32
4/3/2021,403.5,0.01,81.51,46.19,18.39,25.71,11.32,16.83,5.8,5.31
4/2/2021,588.96,0,81.82,25.38,18.6,25.73,7.71,17.37,4.55,6.55
4/1/2021,585.8,0,82.04,30.44,15.3,22.94,3.83,12.25,4.97,6.63
3/31/2021,656.42,0,82.06,28.25,12.19,21.34,-1.39,9.29,4.91,7.59
3/30/2021,666.11,0,82.01,40.12,9.36,17.98,-3.67,5.89,5.93,7.48
3/29/2021,650.36,0,81.9,45.94,9.63,17.34,-2.32,6.03,6.41,7.28
3/28/2021,633.53,0,81.57,28.88,15.04,18.79,2.88,13.33,8.9,7.1
3/27/2021,549.78,0,81.58,24.44,20.9,26.43,12.2,19.96,8.47,6.09
3/26/2021,515.36,0,81.8,26.12,19.4,26.23,11.65,18.85,5.99,6.09
3/25/2021,601.3,0,81.66,21.81,19.48,26.62,11.28,18.86,7.22,6.39
3/24/2021,592.71,0,81.74,25.31,15.3,23.91,6.18,15.23,4.89,6.14
3/23/2021,622.94,0,81.7,27.38,11.8,19.7,3.23,11.87,4.41,6.38
3/22/2021,596.79,0,81.45,41.06,11.12,17.1,2.58,9.55,3.93,6.15
3/21/2021,487.8,0,81.28,45.88,12.01,17.17,2.8,9.43,3,5.5
3/20/2021,633.44,0,81.33,36.69,13.8,18.87,4.25,12.5,5.52,6.34
3/19/2021,531.96,0.3,81.43,40.44,15.87,23.52,9.56,15.69,6.07,5.16
3/18/2021,562.75,0.13,81.62,38,13.82,21.11,7.66,13.61,4.04,5.35
3/17/2021,381.27,0,81.81,34.19,14.26,19.72,8.77,13.86,1.86,3.81
3/16/2021,585.61,0,81.83,31.94,12.28,19.27,2.82,11.25,4.38,6.09
3/15/2021,583.7,0,81.75,31.62,9.89,16.78,1.33,8.37,2.95,5.81
3/14/2021,653.67,0,81.74,37.56,6.56,14.94,-5.12,4.73,2.76,6.67
3/13/2021,381.4,1.4,81.21,47.62,9.36,13.2,-2.77,8.08,10.83,3.54
3/12/2021,219.57,0.01,81.26,39.69,9.87,14.23,5.12,10.1,7.75,2.79
3/11/2021,621.77,0,81.58,36.38,8.86,16.26,2.17,8.09,3.21,6.07
3/10/2021,558.45,0,81.56,33.75,9.78,17.55,3.3,9.4,4.24,5.78
3/9/2021,562.47,0,81.46,30.31,9.64,17.13,3.44,9.29,7.31,5.74
3/8/2021,643.67,0,81.58,28.69,8.72,19.01,1.1,9.15,4.02,6.29
3/7/2021,654.43,0,81.62,44.25,6.12,14.31,-1.17,6.06,2.87,6.47
3/6/2021,649.67,0.09,81.59,57.81,7.61,12.38,-0.31,6.23,6.52,5.97
3/5/2021,154.39,2.29,81.83,60.31,9.2,15.58,2.64,9.08,6.03,2.85
3/4/2021,642.79,0,81.94,34.19,9.4,18.25,4.37,9.94,2.84,6.04
3/3/2021,594.11,0,81.83,47.19,8.05,16.29,2.95,8.63,3.2,5.34
3/2/2021,496.93,0.01,81.9,67.12,8.16,12.67,3.79,7.18,4.92,3.8
3/1/2021,473.42,0.01,81.77,34.56,6.54,15.33,-1.39,6.86,3.08,5.08
2/28/2021,669.84,0,81.63,31.25,2.8,11.41,-3.94,2.95,3.37,6.01
2/27/2021,665.12,0,81.68,38.44,2.58,10.04,-3.92,1.81,1.52,5.93
2/26/2021,544.54,1.11,81.65,54.94,1.12,8.4,-8.1,-0.8,3.75,4.18
2/25/2021,80.37,5.16,81.7,64.06,-0.99,4.53,-8.37,-3.43,7.15,1.4
2/24/2021,645.5,0.04,81.53,28.38,6.12,14.23,-2.35,6.15,4.45,5.73
2/23/2021,633.73,0,81.69,28.38,6.57,14.91,0.58,6.53,4.84,5.45
2/22/2021,476.83,0.19,81.92,32.56,7.15,14.44,2.33,7.24,4.82,4.14
2/21/2021,409.7,0,81.95,27.62,8.37,14.57,2.48,8.2,4.34,3.9
2/20/2021,573.42,0,81.84,39.19,10.84,16.48,3.58,10.09,4.89,4.81
2/19/2021,362.01,0,81.8,41.25,12.48,16.48,7.37,11.19,5.12,3.58
2/18/2021,192.28,0,81.62,21.88,12.21,20.9,5.49,12.54,6.03,2.81
2/17/2021,558.92,0,81.81,16.19,8.07,19.05,3.41,9.96,3.76,5.26
2/16/2021,628.2,0,81.8,15.62,7.15,18.64,4.44,10.43,2.29,5.5
2/15/2021,618.87,0,81.88,29.31,7.52,18.37,-0.21,8.54,2.25,5.43
2/14/2021,596.73,0,81.94,26.5,7.2,17.46,0.83,8.92,2.75,5.28
2/13/2021,610.36,0,81.74,27.88,7.22,17.69,1.85,8.86,3.38,5.29
2/12/2021,586.76,0,81.66,33.44,9.33,18.76,3.48,9.52,3.2,5.03
2/11/2021,538.06,0,81.86,29.19,8.66,19.42,5.16,10.35,2.77,4.55
2/10/2021,481.22,0,82.15,33.25,7.19,17.24,1.71,9.01,3.3,4.52
2/9/2021,562.32,0,82.27,52.81,5.68,15.58,-1.42,6.07,3.12,4.8
2/8/2021,449.72,0,81.97,59.94,6.48,11.35,0.58,5.8,5.12,3.72
2/7/2021,321.16,0,81.69,36.19,7.98,16.93,1.63,8.37,5.83,3.18
2/6/2021,527.02,0,81.86,25.81,7.26,18.7,1.38,8.87,4.09,4.34
2/5/2021,586.12,0,82,23.06,4.52,15.83,0.3,6.58,3.16,4.89
2/4/2021,603.97,0,82.04,20.5,2.01,13.21,-2.09,4.37,2.81,5
2/3/2021,599.59,0,82.05,46.06,1.3,9.78,-3.64,1.44,4.13,4.88
2/2/2021,580.19,0,82.18,43.69,3.48,12.18,-1.46,4.01,3.2,4.71
2/1/2021,523.94,0,81.94,32.69,2.96,12.08,-0.1,4.49,3.09,3.99
1/31/2021,579.75,0.14,81.59,52.38,4.47,10.51,-0.6,4.43,5.62,4.57
1/30/2021,465.3,0.2,81.55,46.69,6.91,14.76,2.56,7.38,6.48,3.79
1/29/2021,529.36,0,81.85,29.19,4.8,16.77,-0.8,6.47,4.36,4.36
1/28/2021,549.07,0,81.96,27.81,1.82,11.71,-0.66,4.08,3.04,4.59
1/27/2021,561.58,0,81.95,26.25,0.8,9.74,0.09,3.34,1.91,4.55
1/26/2021,554.95,0,81.9,26.62,0.78,10.64,-1.45,2.91,2.37,4.57
1/25/2021,565.01,0,82.04,23,-0.25,8.52,-2.7,1.97,2.71,4.58
1/24/2021,567.83,0,82.1,18.06,-0.85,8.62,-2.52,1.75,1.94,4.66
1/23/2021,573.26,0,82.35,31.19,-1.03,6.85,-7.74,-1.49,3.5,4.69
1/22/2021,566.42,0,82.13,60.19,-2.92,1.1,-8.52,-4.77,5.31,4.39
1/21/2021,349.84,0,81.29,46.62,4.84,11.69,-4.6,5.16,10.09,3.35
1/20/2021,530.39,0,81.69,36.31,3.37,13.97,-0.53,5.25,4.39,3.99
1/19/2021,535.44,0,81.79,42.56,3.04,12.59,1.1,5.64,2.63,4.24
1/18/2021,514.97,0,81.47,58.12,4.48,12.67,0.92,5.47,4.72,3.94
1/17/2021,506.41,0,81.35,35.38,4.44,14.9,-0.55,6.08,5.31,4.02
1/16/2021,526.23,0,81.7,28.19,3.62,15.3,1.2,6.31,2.12,4.15
1/15/2021,356.72,0,81.74,24.38,2.14,14.41,2.13,6.12,3.18,3.31
1/14/2021,519.18,0,81.87,19.06,1.68,13.08,2.58,6.04,2.06,4.07
1/13/2021,524.45,0,82.17,18.62,0.51,13.22,1.99,6.23,1.52,4.14
1/12/2021,535.24,0,82.32,20.19,-0.16,12.14,0.87,4.95,1.77,4.29
1/11/2021,542.06,0,82.18,18.19,-0.72,11.13,1.09,4.23,2.35,4.3
1/10/2021,532.8,0,82.18,19,-0.83,11.75,0.8,4.01,1.5,4.29
1/9/2021,536.37,0,82.25,25.94,-1.34,10.5,-5.06,1.72,2.73,4.29
1/8/2021,542.69,0,82.22,37.75,-2.48,7.46,-7.79,-2.37,4.03,4.21
1/7/2021,533.74,0,82.21,46.12,-4.23,2.39,-9.2,-4.88,5.84,3.98
1/6/2021,528.05,0,81.99,46.88,-2.95,3.71,-8.11,-3.23,3.12,3.81
1/5/2021,433.12,0,81.91,38.31,-2.49,6.32,-7.64,-2.34,2.8,3.51
1/4/2021,532.3,0,81.85,34.69,-2.17,5.58,-7.14,-2.81,5.22,3.98
1/3/2021,530.42,0,81.93,35.38,-1.23,7.93,-5.35,-0.87,4.12,3.99
1/2/2021,534.74,0,82.02,33.62,-2.01,8.09,-5.6,-0.84,3.28,4.03
1/1/2021,524.89,0,82.01,39.12,-2.17,7.68,-6.94,-1.65,3.23,3.9
12/31/2020,517.86,0,82.09,37.94,-1.63,7.15,-5.48,-0.81,3.05,3.82
12/30/2020,514.46,0,82.12,33.12,-1.32,9.24,-3.62,1.19,1.72,3.9
12/29/2020,518.48,0.02,82.07,32.62,-1.87,7.9,-2.61,0.88,1.76,3.92
12/28/2020,483.46,0,82.15,38.75,-3.46,6.74,-6.14,-0.8,2.34,3.77
